,Nonfunctional_Feature,Origin-Num_Cat,Origin-Cat,E0-Num_Ad_Cat,E0-Ad_Cat,E0-Num_NotIn_Origin
10,num_outbound_cmds,1,[0.],7358,[0.7859751  0.92220306 0.8889101  ... 0.99641705 0.9859047  0.93939936],7358
11,is_host_login,1,[0.],1,[0.],0
12,is_guest_login,1,[0.],1,[0.],0
13,count,447,"[0.00195695 0.06457926 0.25244618 0.99804305 0.02739726 0.0665362
 0.13502935 0.46966732 0.47358121 0.19373777 0.09589041 0.42270059
 0.23287671 0.10958904 0.43052838 0.91193738 0.25636008 0.21722114
 0.12524462 0.21330724 0.99608611 1.         0.22113503 0.31898239
 0.00978474 0.20547945 0.17612524 0.54403131 0.21526419 0.49706458
 0.31702544 0.52641879 0.27005871 0.47162427 0.45009785 0.53228963
 0.45596869 0.1037182  0.00587084 0.19765166 0.02152642 0.54990215
 0.2407045  0.48336595 0.25440313 0.10763209 0.27984344 0.44618395
 0.29549902 0.51663405 0.26418787 0.28767123 0.00391389 0.43835616
 0.25831703 0.32485323 0.28180039 0.57142857 0.00782779 0.2074364
 0.23874755 0.52837573 0.48923679 0.10567515 0.13111546 0.45205479
 0.55968689 0.01369863 0.04109589 0.2778865  0.20156556 0.33463796
 0.47553816 0.30528376 0.23483366 0.5146771  0.05283757 0.32093933
 0.50880626 0.4109589  0.38943249 0.33659491 0.47749511 0.11154599
 0.1409002  0.06262231 0.05479452 0.39334638 0.4148728  0.12328767
 0.05675147 0.4481409  0.05870841 0.46183953 0.85322896 0.4853229
 0.44227006 0.1369863  0.6555773  0.54207436 0.02544031 0.11350294
 0.25048924 0.59295499 0.2446184  0.26614481 0.03913894 0.47945205
 0.41682975 0.34833659 0.481409   0.19960861 0.08219178 0.09001957
 0.01761252 0.24266145 0.04305284 0.32876712 0.04500978 0.04696673
 0.42074364 0.48727984 0.46575342 0.39921722 0.86497065 0.26810176
 0.42661448 0.0332681  0.22309198 0.39726027 0.43639922 0.15655577
 0.3816047  0.06066536 0.55577299 0.40704501 0.28962818 0.56947162
 0.27201566 0.01565558 0.34246575 0.43444227 0.67318982 0.53816047
 0.12720157 0.18003914 0.58121331 0.37964775 0.21917808 0.40313112
 0.19569472 0.01956947 0.02348337 0.36790607 0.52250489 0.88649706
 0.02935421 0.50293542 0.50489237 0.18982387 0.28571429 0.55381605
 0.08023483 0.26223092 0.57925636 0.35420744 0.30332681 0.15851272
 0.42465753 0.5851272  0.42857143 0.07632094 0.71037182 0.11545988
 0.5518591  0.40117417 0.22896282 0.35029354 0.39138943 0.22700587
 0.5890411  0.2035225  0.0704501  0.54011742 0.22504892 0.21135029
 0.29941292 0.44422701 0.46379648 0.09393346 0.88454012 0.35812133
 0.36203523 0.28375734 0.56751468 0.33268102 0.05088063 0.07827789
 0.26027397 0.74363992 0.8962818  0.54794521 0.13894325 0.23091977
 0.44031311 0.56555773 0.99412916 0.53424658 0.07436399 0.53033268
 0.37573386 0.29745597 0.14677104 0.09784736 0.27592955 0.16634051
 0.45792564 0.06849315 0.20939335 0.07240705 0.3776908  0.75733855
 0.16242661 0.45401174 0.52054795 0.11741683 0.41878669 0.36986301
 0.14872798 0.29354207 0.45988258 0.49902153 0.04892368 0.50684932
 0.24657534 0.14481409 0.60273973 0.56164384 0.32289628 0.12915851
 0.52446184 0.37377691 0.89236791 0.70254403 0.01174168 0.80626223
 0.30136986 0.46771037 0.15068493 0.51272016 0.08414873 0.23679061
 0.11937378 0.36399217 0.09980431 0.41291585 0.69471624 0.49510763
 0.18590998 0.58317025 0.58708415 0.18786693 0.10176125 0.7964775
 0.37181996 0.2739726  0.83953033 0.49315068 0.18395303 0.85518591
 0.518591   0.1741683  0.31506849 0.17808219 0.43248532 0.51076321
 0.57338552 0.95694716 0.61643836 0.15264188 0.83561644 0.50097847
 0.49119374 0.33855186 0.38356164 0.7925636  0.39530333 0.40508806
 0.32681018 0.35616438 0.19178082 0.38747554 0.70450098 0.53620352
 0.30919765 0.12133072 0.85714286 0.03522505 0.90019569 0.3111546
 0.63796477 0.24853229 0.56360078 0.35225049 0.7553816  0.6223092
 0.74951076 0.29158513 0.40900196 0.86692759 0.31311155 0.15459883
 0.3072407  0.94911937 0.97651663 0.17221135 0.61252446 0.86105675
 0.98434442 0.61056751 0.54598826 0.78277886 0.63013699 0.13307241
 0.81409002 0.36007828 0.93150685 0.57729941 0.9667319  0.08610568
 0.57534247 0.60078278 0.71428571 0.16046967 0.98630137 0.94324853
 0.73189824 0.1702544  0.9334638  0.03131115 0.08806262 0.68493151
 0.36594912 0.64383562 0.55772994 0.91976517 0.8297456  0.16438356
 0.7260274  0.38551859 0.037182   0.64774951 0.87475538 0.83757339
 0.60665362 0.7592955  0.3444227  0.71819961 0.84931507 0.34637965
 0.14285714 0.92563601 0.77299413 0.71624266 0.09197652 0.88258317
 0.73972603 0.90215264 0.8630137  0.18199609 0.93737769 0.84148728
 0.64970646 0.84344423 0.78864971 0.62818004 0.95303327 0.63405088
 0.80821918 0.72407045 0.60861057 0.76516634 0.62035225 0.92367906
 0.91780822 0.78082192 0.81800391 0.33072407 0.97064579 0.74559687
 0.65753425 0.67906067 0.6927593  0.88062622 0.76712329 0.16829746
 0.62622309 0.83365949 0.99021526 0.73385519 0.9295499  0.64187867
 0.87279843 0.34050881 0.65166341 0.6888454  0.63992172 0.77495108
 0.72015656 0.65362035 0.96868885 0.87866928 0.69667319 0.74168297
 0.90410959 0.99217221 0.69080235 0.962818   0.98825832 0.90802348
 0.67123288 0.81996086 0.83170254 0.75342466 0.66144814 0.73581213
 0.59099804 0.98238748 0.70058708 0.87671233 0.76908023 0.70841487
 0.82387476 0.96086106 0.68101761 0.93933464 0.80039139 0.68688845
 0.89823875 0.60469667 0.86888454 0.90606654 0.89041096 0.77103718
 0.66536204 0.95499022 0.59491194]",131,"[0.         0.01200205 0.00367501 0.0044896  0.01276475 0.00639078
 0.03816703 0.0146164  0.00164056 0.01703784 0.00339851 0.00176865
 0.00535193 0.00666112 0.00825101 0.0005756  0.00649124 0.00584871
 0.00143474 0.00120413 0.00623962 0.00128141 0.01710591 0.00455543
 0.01066747 0.01229939 0.00337166 0.00027648 0.0145424  0.00144294
 0.00665143 0.00168845 0.02123338 0.00712472 0.00137293 0.00140372
 0.00202516 0.01944628 0.00353315 0.00568056 0.034758   0.00517067
 0.01904732 0.02807596 0.0025301  0.00357917 0.01466277 0.00909099
 0.00309816 0.00228059 0.00402534 0.01322579 0.01344371 0.00084165
 0.00523838 0.00122935 0.01874068 0.00086641 0.00264016 0.02818319
 0.03019407 0.00365415 0.02057719 0.0090307  0.00603658 0.01532885
 0.000301   0.00010139 0.00027099 0.00878561 0.01353884 0.0068793
 0.00790167 0.00387764 0.00494638 0.00260639 0.01013044 0.00659797
 0.00178823 0.00472784 0.02028891 0.00296155 0.00166079 0.00074178
 0.00126013 0.00092134 0.0020982  0.0034157  0.02707383 0.02150348
 0.00874084 0.00363451 0.00413951 0.01994526 0.00739491 0.00953233
 0.00126079 0.02095005 0.0059855  0.00691533 0.00668481 0.01063681
 0.02761114 0.00387988 0.02215663 0.01865077 0.01214993 0.0127764
 0.00142214 0.01195344 0.01037362 0.00356436 0.01060969 0.0069347
 0.00292414 0.00378388 0.00401273 0.01675758 0.00573778 0.00123572
 0.00956368 0.02732277 0.01030913 0.00279874 0.00752214 0.01039887
 0.00637427 0.02837539 0.00387192 0.00800592 0.00271907]",131
14,dst_host_count,154,"[1.         0.44705882 0.17647059 0.61960784 0.25882353 0.7372549
 0.81176471 0.79215686 0.56862745 0.34901961 0.68627451 0.34509804
 0.32156863 0.96078431 0.77647059 0.64705882 0.00392157 0.68235294
 0.80392157 0.93333333 0.14901961 0.91372549 0.87843137 0.96862745
 0.42352941 0.25490196 0.00784314 0.44313725 0.12156863 0.5372549
 0.07058824 0.94509804 0.69411765 0.65882353 0.78431373 0.08235294
 0.91764706 0.37254902 0.98823529 0.18039216 0.1372549  0.54117647
 0.92941176 0.65490196 0.48627451 0.01176471 0.05490196 0.63529412
 0.77254902 0.22745098 0.26666667 0.9254902  0.23921569 0.95686275
 0.29803922 0.29019608 0.03137255 0.31764706 0.88235294 0.71372549
 0.61568627 0.90196078 0.83921569 0.69803922 0.09019608 0.9372549
 0.86666667 0.70196078 0.97254902 0.92156863 0.60392157 0.13333333
 0.4627451  0.38431373 0.02745098 0.85098039 0.10196078 0.16470588
 0.81568627 0.73333333 0.56078431 0.43529412 0.04705882 0.32941176
 0.4        0.63137255 0.25098039 0.99215686 0.75686275 0.09803922
 0.50980392 0.35294118 0.29411765 0.8627451  0.39607843 0.76470588
 0.10980392 0.7254902  0.33333333 0.72156863 0.35686275 0.89803922
 0.49019608 0.27843137 0.17254902 0.99607843 0.30588235 0.8745098
 0.2        0.4745098  0.98431373 0.5254902  0.89411765 0.18823529
 0.97647059 0.23137255 0.94117647 0.01568627 0.94901961 0.90980392
 0.51372549 0.76078431 0.40784314 0.50196078 0.36078431 0.56470588
 0.96470588 0.8        0.09411765 0.85490196 0.58039216 0.45098039
 0.57647059 0.87058824 0.60784314 0.01960784 0.82352941 0.88627451
 0.64313725 0.21176471 0.36862745 0.41176471 0.95294118 0.69019608
 0.34117647 0.22352941 0.53333333 0.52941176 0.11372549 0.45882353
 0.90588235 0.98039216 0.2745098  0.15686275]",1,[0.],1
15,dst_host_srv_count,255,"[0.89411765 1.         0.07058824 0.08235294 0.24705882 0.59215686
 0.25098039 0.99215686 0.03921569 0.06666667 0.99607843 0.04313725
 0.03529412 0.03137255 0.04705882 0.02745098 0.45490196 0.60784314
 0.10980392 0.90196078 0.02352941 0.01176471 0.05882353 0.01960784
 0.69803922 0.05098039 0.20392157 0.94901961 0.92941176 0.0627451
 0.4627451  0.0745098  0.25490196 0.07843137 0.96078431 0.00392157
 0.98431373 0.23529412 0.63921569 0.01568627 0.26666667 0.95686275
 0.32941176 0.45882353 0.79215686 0.28627451 0.81176471 0.85098039
 0.05490196 0.31764706 0.21176471 0.37647059 0.23137255 0.67843137
 0.48235294 0.35686275 0.43529412 0.42745098 0.90588235 0.21960784
 0.00784314 0.56078431 0.23921569 0.54901961 0.91764706 0.76470588
 0.70980392 0.95294118 0.4        0.39607843 0.11372549 0.89803922
 0.76862745 0.42352941 0.22352941 0.24313725 0.47058824 0.60392157
 0.57254902 0.65098039 0.1254902  0.34509804 0.36862745 0.78823529
 0.88627451 0.55294118 0.84705882 0.41568627 0.49803922 0.15294118
 0.55686275 0.92156863 0.97254902 0.73333333 0.71764706 0.83137255
 0.59607843 0.27843137 0.49019608 0.91372549 0.62745098 0.96470588
 0.41176471 0.12941176 0.29019608 0.94509804 0.87058824 0.43921569
 0.43137255 0.52156863 0.88235294 0.48627451 0.33333333 0.64705882
 0.2627451  0.70196078 0.9372549  0.5372549  0.36470588 0.29411765
 0.19607843 0.83529412 0.97647059 0.50980392 0.17647059 0.96862745
 0.6627451  0.52941176 0.22745098 0.98823529 0.14509804 0.1372549
 0.64313725 0.11764706 0.10196078 0.78039216 0.34901961 0.19215686
 0.93333333 0.53333333 0.85882353 0.78431373 0.8        0.80784314
 0.50196078 0.50588235 0.12156863 0.16470588 0.29803922 0.65882353
 0.66666667 0.68235294 0.54117647 0.41960784 0.7372549  0.74901961
 0.82745098 0.31372549 0.71372549 0.90980392 0.16862745 0.68627451
 0.08627451 0.94117647 0.2745098  0.76078431 0.98039216 0.85490196
 0.3254902  0.6        0.44705882 0.25882353 0.58823529 0.45098039
 0.74117647 0.09803922 0.39215686 0.63137255 0.9254902  0.81568627
 0.62352941 0.51764706 0.7254902  0.87843137 0.84313725 0.69411765
 0.35294118 0.81960784 0.63529412 0.8627451  0.56470588 0.2
 0.72941176 0.34117647 0.27058824 0.38823529 0.37254902 0.36078431
 0.18431373 0.5254902  0.89019608 0.77254902 0.17254902 0.32156863
 0.21568627 0.86666667 0.49411765 0.30196078 0.30980392 0.18823529
 0.40784314 0.70588235 0.38431373 0.61568627 0.09019608 0.57647059
 0.16078431 0.20784314 0.58431373 0.83921569 0.61176471 0.3372549
 0.40392157 0.75294118 0.13333333 0.14117647 0.69019608 0.54509804
 0.4745098  0.6745098  0.80392157 0.15686275 0.56862745 0.79607843
 0.8745098  0.61960784 0.28235294 0.44313725 0.38039216 0.58039216
 0.47843137 0.72156863 0.09411765 0.10588235 0.30588235 0.51372549
 0.82352941 0.14901961 0.18039216 0.75686275 0.46666667 0.74509804
 0.67058824 0.65490196 0.77647059]",1,[0.],1
16,dst_host_same_srv_rate,101,"[0.89 1.   0.07 0.08 0.25 0.59 0.99 0.04 0.03 0.05 0.61 0.62 0.9  0.02
 0.01 0.06 0.7  0.2  0.95 0.93 0.46 0.98 0.96 0.   0.24 0.64 0.27 0.41
 0.29 0.81 0.85 0.56 0.21 0.38 0.23 0.68 0.48 0.63 0.43 0.91 0.22 0.55
 0.79 0.92 0.76 0.74 0.4  0.77 0.42 0.47 0.6  0.57 0.65 0.13 0.35 0.37
 0.69 0.5  0.15 0.97 0.72 0.83 0.28 0.49 0.87 0.44 0.52 0.88 0.33 0.94
 0.54 0.36 0.84 0.51 0.18 0.66 0.53 0.14 0.1  0.78 0.19 0.31 0.26 0.86
 0.45 0.11 0.12 0.16 0.3  0.67 0.75 0.71 0.17 0.09 0.32 0.39 0.82 0.73
 0.8  0.34 0.58]",1,[0.],0
17,dst_host_diff_srv_rate,93,"[0.02 0.   0.07 0.03 0.01 0.08 0.06 0.09 0.05 0.04 0.1  0.15 0.13 0.14
 0.19 0.12 0.73 0.11 0.55 0.4  0.69 0.22 0.39 0.84 0.58 0.21 0.83 0.91
 0.37 0.46 0.52 0.44 0.66 1.   0.17 0.68 0.16 0.76 0.28 0.33 0.45 0.43
 0.78 0.77 0.18 0.74 0.8  0.41 0.47 0.6  0.42 0.9  0.89 0.26 0.71 0.29
 0.49 0.86 0.64 0.3  0.53 0.75 0.25 0.56 0.61 0.24 0.35 0.67 0.65 0.62
 0.57 0.72 0.7  0.38 0.34 0.51 0.27 0.85 0.81 0.82 0.36 0.31 0.87 0.59
 0.96 0.23 0.63 0.32 0.48 0.2  0.5  0.79 0.93]",17,"[1.         0.8916563  0.98247755 0.97792184 0.88270545 0.94783485
 0.98860115 0.98929316 0.9859835  0.9772698  0.99654084 0.97381735
 0.9502482  0.94025165 0.9923745  0.986804   0.9760175 ]",16
18,dst_host_same_src_port_rate,78,"[0.   0.09 0.01 1.   0.62 0.98 0.02 0.41 0.24 0.79 0.13 0.16 0.99 0.83
 0.03 0.05 0.95 0.5  0.14 0.97 0.1  0.06 0.31 0.96 0.54 0.42 0.29 0.48
 0.6  0.9  0.75 0.07 0.38 0.91 0.67 0.12 0.89 0.36 0.77 0.26 0.72 0.92
 0.51 0.93 0.49 0.4  0.04 0.94 0.43 0.33 0.34 0.88 0.61 0.58 0.69 0.73
 0.87 0.32 0.59 0.64 0.18 0.22 0.52 0.86 0.11 0.25 0.82 0.47 0.2  0.55
 0.56 0.27 0.8  0.7  0.71 0.44 0.23 0.76]",1,[0.],0
19,dst_host_srv_diff_host_rate,18,"[0.   0.02 0.52 0.03 0.56 0.57 0.51 0.14 0.53 1.   0.54 0.01 0.36 0.22
 0.67 0.6  0.55 0.17]",1,[0.],0
20,dst_host_serror_rate,97,"[0.33 0.04 0.   0.98 0.31 0.01 0.6  0.02 1.   0.57 0.64 0.55 0.44 0.78
 0.77 0.18 0.34 0.83 0.99 0.16 0.5  0.62 0.28 0.14 0.61 0.05 0.15 0.47
 0.87 0.58 0.25 0.09 0.27 0.45 0.12 0.7  0.1  0.56 0.3  0.81 0.13 0.79
 0.35 0.17 0.46 0.65 0.82 0.89 0.29 0.2  0.53 0.49 0.73 0.38 0.11 0.97
 0.24 0.37 0.95 0.51 0.32 0.23 0.07 0.06 0.86 0.63 0.03 0.08 0.71 0.19
 0.75 0.43 0.4  0.39 0.52 0.76 0.59 0.21 0.22 0.91 0.48 0.41 0.8  0.54
 0.85 0.69 0.26 0.68 0.84 0.67 0.42 0.66 0.96 0.36 0.74 0.88 0.72]",1,[0.],0
21,dst_host_srv_serror_rate,99,"[0.37 0.04 0.   1.   0.52 0.97 0.01 0.6  0.02 0.57 0.64 0.43 0.35 0.56
 0.78 0.83 0.19 0.34 0.61 0.59 0.89 0.74 0.14 0.05 0.45 0.92 0.25 0.09
 0.28 0.67 0.8  0.5  0.36 0.55 0.65 0.95 0.91 0.11 0.3  0.84 0.17 0.81
 0.51 0.72 0.46 0.63 0.82 0.94 0.39 0.4  0.18 0.48 0.29 0.69 0.98 0.76
 0.33 0.03 0.1  0.42 0.49 0.38 0.62 0.07 0.23 0.13 0.06 0.44 0.58 0.47
 0.15 0.41 0.2  0.75 0.73 0.77 0.21 0.26 0.71 0.27 0.9  0.32 0.08 0.31
 0.16 0.22 0.79 0.53 0.66 0.68 0.54 0.12 0.7  0.24 0.96 0.93 0.85 0.88
 0.87]",1,[0.],0
22,dst_host_rerror_rate,101,"[0.11 0.68 1.   0.   0.33 0.36 0.73 0.21 0.4  0.31 0.01 0.02 0.04 0.07
 0.18 0.69 0.52 0.23 0.56 0.35 0.65 0.49 0.54 0.7  0.05 0.15 0.38 0.26
 0.03 0.93 0.99 0.06 0.27 0.85 0.29 0.13 0.6  0.63 0.44 0.09 0.22 0.64
 0.37 0.48 0.41 0.58 0.19 0.95 0.98 0.55 0.32 0.72 0.67 0.42 0.2  0.1
 0.12 0.71 0.16 0.81 0.79 0.47 0.45 0.61 0.39 0.51 0.96 0.76 0.46 0.28
 0.94 0.17 0.14 0.97 0.3  0.75 0.83 0.91 0.88 0.9  0.82 0.34 0.87 0.43
 0.08 0.8  0.24 0.53 0.86 0.25 0.5  0.57 0.78 0.59 0.66 0.62 0.89 0.77
 0.84 0.92 0.74]",1,[0.],0
23,dst_host_srv_rerror_rate,91,"[0.06 0.68 1.   0.   0.09 0.34 0.36 0.73 0.21 0.4  0.32 0.33 0.01 0.02
 0.04 0.03 0.19 0.44 0.18 0.17 0.59 0.65 0.49 0.11 0.05 0.26 0.95 0.7
 0.41 0.15 0.69 0.27 0.07 0.29 0.57 0.6  0.64 0.54 0.39 0.13 0.48 0.43
 0.22 0.58 0.37 0.89 0.55 0.12 0.08 0.1  0.38 0.61 0.63 0.5  0.67 0.97
 0.9  0.23 0.51 0.28 0.75 0.94 0.2  0.31 0.3  0.71 0.46 0.8  0.24 0.42
 0.25 0.35 0.16 0.53 0.62 0.91 0.56 0.66 0.14 0.45 0.83 0.82 0.52 0.72
 0.47 0.88 0.93 0.74 0.96 0.92 0.98]",3,[1.         0.9889798  0.97868025],2
